EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|Hora|geometry
usp2016rrgs|2016-09-08 08:48:27.992066|-11.55592|-56.78207|0.0|JROBERTO||USP|usp2016rrgs|mR|3.110022334|jroberto|Novo Horizonte do Norte/MT|earthquake|8|POINT (-56.78207 -11.55592)
usp2016rawr|2016-08-30 09:34:28.463422|-7.18653|-70.877205|631.1691284|JROBERTO||USP|usp2016rawr|mb|3.928332076|jroberto|Ipixuna/AM|earthquake|9|POINT (-70.877205 -7.18653)
usp2016pizq|2016-08-06 09:04:09.376509|-11.552299|-56.809505|0.0|JROBERTO||USP|usp2016pizq|MLv|1.594448284|jroberto|Novo Horizonte do Norte/MT|earthquake|9|POINT (-56.809505 -11.552299)
usp2016pcgz|2016-08-02 16:50:14.177601|-19.975048|-44.230312|0.0|JROBERTO||USP|usp2016pcgz|mR|2.326260475|jroberto|Betim/MG|earthquake|16|POINT (-44.230312 -19.975048)
usp2016oyif|2016-07-31 12:54:47.456988|-11.559902|-56.782623|0.0|JROBERTO||USP|usp2016oyif|mR|2.94508704|jroberto|Novo Horizonte do Norte/MT|earthquake|12|POINT (-56.782623 -11.559902)
usp2016obuy|2016-07-19 05:13:28.342233|-19.901695|-44.367489|1.0|JROBERTO||USP|usp2016obuy|mR|2.340844527|jroberto|Florestal/MG|earthquake|5|POINT (-44.367489 -19.901695)
usp2016nwsq|2016-07-16 10:22:46.071571|-0.674097|-60.420254|0.0|JROBERTO||USP|usp2016nwsq|mR|2.996208713|jroberto|Presidente Figueiredo/AM|earthquake|10|POINT (-60.420254 -0.674097)
usp2016nufm|2016-07-15 01:27:04.957048|-7.914984|-74.305695|162.2011261|JROBERTO||USP|usp2016nufm|mb|4.699282476|jroberto|Peru-Brazil Border Region|earthquake|1|POINT (-74.305695 -7.914984)
usp2016njty|2016-07-09 08:15:31.620197|-12.272709|-43.573887|0.0|JROBERTO||USP|usp2016njty|mR|2.23362405|jroberto|Muquem de Sao Francisco/BA|earthquake|8|POINT (-43.573887 -12.272709)
usp2016njlc|2016-07-09 03:47:23.106436|-11.651179|-56.66637|0.0|JROBERTO||USP|usp2016njlc|mR|3.109405262|jroberto|Novo Horizonte do Norte/MT|earthquake|3|POINT (-56.66637 -11.651179)
usp2016nivg|2016-07-08 19:47:34.734338|-27.992771|-52.077759|0.0|JROBERTO||USP|usp2016nivg|mR|2.543586746|jroberto|Tapejara/RS|earthquake|19|POINT (-52.077759 -27.992771)
usp2016nhel|2016-07-07 22:09:36.863210|-21.913195|-44.876629|0.0|JROBERTO||USP|usp2016nhel|mR|2.63559721|jroberto|Baependi/MG|earthquake|22|POINT (-44.876629 -21.913195)
usp2016mqoj|2016-06-28 19:49:28.029000|-10.141702|-36.922733|0.0|JROBERTO||USP|usp2016mqoj|mR|2.600869315|jroberto|Amparo de Sao Francisco/SE|earthquake|19|POINT (-36.922733 -10.141702)
usp2016mqoh|2016-06-28 19:49:27.327159|-9.509396|-36.410191|0.0|JROBERTO||USP|usp2016mqoh|mR|1.998000004|jroberto|Tanque d'Arca/AL|earthquake|19|POINT (-36.410191 -9.509396)
usp2016lvdv|2016-06-17 02:40:48.222082|-8.063931|-73.842827|141.0|JROBERTO||USP|usp2016lvdv|mb|3.800334876|jroberto|Peru-Brazil Border Region|earthquake|2|POINT (-73.842827 -8.063931)
usp2016lrtx|2016-06-15 06:15:10.445457|-23.909687|-46.086346|0.0|JROBERTO||USP|usp2016lrtx|mR|2.25244237|jroberto|Bertioga/SP|earthquake|6|POINT (-46.086346 -23.909687)
usp2016laxr|2016-06-06 00:51:16.190086|-11.052149|-73.944778|96.78523254|JROBERTO||USP|usp2016laxr|mb|4.340972291|jroberto|Central Peru|earthquake|0|POINT (-73.944778 -11.052149)
usp2016ippx|2016-05-02 09:21:16.165910|-19.909197|-44.252747|1.0|JROBERTO||USP|usp2016ippx|mR|3.432329374|jroberto|Betim/MG|earthquake|9|POINT (-44.252747 -19.909197)
usp2016ingy|2016-05-01 02:33:28.341934|-9.822201|-50.247517|0.0|JROBERTO@VITORIA||USP|usp2016ingy|mR|3.751483716|jroberto@vitoria|Santana do Araguaia/PA|earthquake|2|POINT (-50.247517 -9.822201)
usp2016iiec|2016-04-28 07:26:09.310987|-14.452476|-38.087616|0.0|JROBERTO@VITORIA||USP|usp2016iiec|mR|2.694020693|jroberto@vitoria|Margem Continental/BA|earthquake|7|POINT (-38.087616 -14.452476)
usp2016ihvk|2016-04-28 03:02:51.759270|-9.590794|-35.985176|0.0|JROBERTO@VITORIA||USP|usp2016ihvk|mR|1.545880447|jroberto@vitoria|Pilar/AL|earthquake|3|POINT (-35.985176 -9.590794)
usp2016hzbr|2016-04-23 07:59:40.885724|-9.614568|-36.648773|0.0|JROBERTO||USP|usp2016hzbr|mR|2.893967549|jroberto|Coite do Noia/AL|earthquake|7|POINT (-36.648773 -9.614568)
usp2016hxhs|2016-04-22 08:46:16.450025|-16.207962|-55.999138|0.0|JROBERTO||USP|usp2016hxhs|mR|3.126566424|jroberto|Barao de Melgaco/MT|earthquake|8|POINT (-55.999138 -16.207962)
usp2016gtlf|2016-04-06 00:27:58.119518|-19.47452|-44.130447|0.0|JROBERTO||USP|usp2016gtlf|mR|2.410826088|jroberto|Prudente de Morais/MG|earthquake|0|POINT (-44.130447 -19.47452)
usp2016geze|2016-03-29 02:28:26.038850|-8.517421|-35.988964|0.0|JROBERTO||USP|usp2016geze|mR|1.546741189|jroberto|Agrestina/PE|earthquake|2|POINT (-35.988964 -8.517421)
usp2016fvxe|2016-03-24 03:14:18.205213|-7.661|-73.929253|152.8261261|JROBERTO||USP|usp2016fvxe|mb|4.086663407|jroberto|Peru-Brazil Border Region|earthquake|3|POINT (-73.929253 -7.661)
usp2016fuly|2016-03-23 08:26:19.172700|-8.298932|-36.146675|0.0|JROBERTO||USP|usp2016fuly|mR|2.279080917|jroberto|Sao Caetano/PE|earthquake|8|POINT (-36.146675 -8.298932)
usp2016freb|2016-03-21 13:02:14.167469|-8.999344|-74.255226|113.0|CLEUSA||USP|usp2016freb|mb|3.954759283|cleusa|Peru-Brazil Border Region|earthquake|13|POINT (-74.255226 -8.999344)
usp2016flzx|2016-03-18 17:15:11.566968|-8.597756|-74.201561|129.0|CLEUSA||USP|usp2016flzx|mb|4.277576607|cleusa|Peru-Brazil Border Region|earthquake|17|POINT (-74.201561 -8.597756)
usp2016fipx|2016-03-16 20:48:25.000000|-23.5402|-47.1784|0.0|JROBERTO||USP|usp2016fipx|mR|2.157453921|jroberto|Mairinque/SP|earthquake|20|POINT (-47.1784 -23.5402)
usp2016fipw|2016-03-16 20:47:07.280912|-23.550358|-47.197617|0.0|JROBERTO||USP|usp2016fipw|mR|2.21051127|jroberto|Mairinque/SP|earthquake|20|POINT (-47.197617 -23.550358)
usp2016fadw|2016-03-12 05:37:35.000000|-21.3747|-48.5735|0.0|JROBERTO||USP|usp2016fadw|MLv|1.427109895|jroberto|Taquaritinga/SP|earthquake|5|POINT (-48.5735 -21.3747)
usp2016exme|2016-03-10 18:25:50.869435|-20.369213|-44.031601|0.0|JROBERTO||USP|usp2016exme|mR|2.527548837|jroberto|Belo Vale/MG|earthquake|18|POINT (-44.031601 -20.369213)
usp2016eleo|2016-03-04 00:56:30.841630|-8.357515|-36.118031|0.0|JROBERTO@VITORIA||USP|usp2016eleo|mR|1.363168627|jroberto@vitoria|Sao Caitano/PE|earthquake|0|POINT (-36.118031 -8.357515)
usp2016eghq|2016-03-01 08:50:12.554374|-7.896842|-74.380501|162.0|CLEUSA||USP|usp2016eghq|mb|4.863034325|cleusa|Peru-Brazil Border Region|earthquake|8|POINT (-74.380501 -7.896842)
usp2016edkz|2016-02-28 19:05:46.229043|-13.650913|-70.031677|73.0|CLEUSA||USP|usp2016edkz|mb|4.488156684|cleusa|Central Peru|earthquake|19|POINT (-70.031677 -13.650913)
usp2016dxua|2016-02-25 16:51:33.183460|-8.28586|-36.108273|0.0|JROBERTO||USP|usp2016dxua|mR|2.267070145|jroberto|Sao Caetano/PE|earthquake|16|POINT (-36.108273 -8.28586)
usp2016dwws|2016-02-25 05:03:58.070256|-8.303779|-36.119698|0.0|JROBERTO||USP|usp2016dwws|mR|1.872240079|jroberto|Sao Caetano/PE|earthquake|5|POINT (-36.119698 -8.303779)
usp2016dkpq|2016-02-18 11:52:01.033857|-27.182055|-51.51086|0.0|JROBERTO||USP|usp2016dkpq|mR|2.257516451|jroberto|Joacaba/SC|earthquake|11|POINT (-51.51086 -27.182055)
usp2016dcpu|2016-02-14 02:50:56.881692|-18.898985|-48.271893|0.0|JROBERTO||USP|usp2016dcpu|mR|2.080815061|jroberto|Uberlandia/MG|earthquake|2|POINT (-48.271893 -18.898985)
usp2016cpfu|2016-02-06 19:01:59.913696|-16.279369|-44.208294|0.0|JROBERTO||USP|usp2016cpfu|mR|2.027396971|jroberto|Mirabela/MG|earthquake|19|POINT (-44.208294 -16.279369)
usp2016cogr|2016-02-06 06:20:22.789731|-8.910206|-74.448998|150.0|JROBERTO||USP|usp2016cogr|mb|4.344761628|jroberto|Peru-Brazil Border Region|earthquake|6|POINT (-74.448998 -8.910206)
usp2016cjrk|2016-02-03 18:04:50.363903|-20.369989|-44.043865|0.0|JROBERTO||USP|usp2016cjrk|mR|2.493687156|jroberto|Moeda/MG|earthquake|18|POINT (-44.043865 -20.369989)
usp2016choc|2016-02-02 14:08:58.179684|-22.96773|-43.734997|0.0|JROBERTO||USP|usp2016choc|mR|2.215631545|jroberto|Itaguai|earthquake|14|POINT (-43.734997 -22.96773)
usp2016bjzo|2016-01-20 16:40:05.708655|-8.554061|-53.302139|0.0|JROBERTO||USP|usp2016bjzo|mR|3.400064208|jroberto|Rio Peti/PA|earthquake|16|POINT (-53.302139 -8.554061)
usp2016bhwn|2016-01-19 12:52:18.473441|-8.242603|-74.230141|132.4948273|JROBERTO||USP|usp2016bhwn|mb|4.43073663|JRoberto|Peru-Brazil Border Region|earthquake|12|POINT (-74.230141 -8.242603)
usp2016bhqu|2016-01-19 09:58:01.540000|-23.326167|-51.1645|0.0|JROBERTO||USP|usp2016bhqu|MLv|1.475648112|jroberto|Londrina/PR|earthquake|9|POINT (-51.1645 -23.326167)
usp2016bdgh|2016-01-17 00:06:40.760216|-22.850365|-44.471764|0.0|JROBERTO||USP|usp2016bdgh|mR|2.542586508|JRoberto|Arapei/SP|earthquake|0|POINT (-44.471764 -22.850365)
usp2016axgf|2016-01-13 17:16:27.243115|-23.510933|-47.394588|0.0|JROBERTO||USP|usp2016axgf|mR|2.435216991|jroberto|Votorantim/SP|earthquake|17|POINT (-47.394588 -23.510933)
usp2016awmf|2016-01-13 07:09:57.207867|-7.912929|-73.360771|135.2790833|JROBERTO||USP|usp2016awmf|mb|3.826883381|JRoberto|Peru-Brazil Border Region|earthquake|7|POINT (-73.360771 -7.912929)
usp2016atpk|2016-01-11 17:21:35.401849|-3.80885|-39.877399|0.0|JROBERTO||USP|usp2016atpk|mR|2.345621028|JRoberto|Iraucuba/CE|earthquake|17|POINT (-39.877399 -3.80885)
usp2016atau|2016-01-11 09:58:28.880249|-11.533097|-73.554039|10.0|CLEUSA||USP|usp2016atau|mb|4.383028218|Cleusa|Central Peru|earthquake|9|POINT (-73.554039 -11.533097)
usp2016asnz|2016-01-11 03:31:06.878803|-15.154454|-39.81588|0.0|JROBERTO||USP|usp2016asnz|mR|2.129254883|JRoberto|Itaju do Colonia/BA|earthquake|3|POINT (-39.81588 -15.154454)
usp2016asmh|2016-01-11 02:39:34.799999|-23.2775|-51.169|0.0|JROBERTO||USP|usp2016asmh|M|0.9806907727|scmag@seisMaster|Londrina/PR|earthquake|2|POINT (-51.169 -23.2775)
usp2016arni|2016-01-10 14:03:09.313340|-15.126714|-39.733631|0.0|JROBERTO||USP|usp2016arni|mR|3.044856944|JRoberto|Itaju do Colonia/BA|earthquake|14|POINT (-39.733631 -15.126714)
usp2016anay|2016-01-08 03:14:13.995199|-13.451198|-69.945404|10.0|CLEUSA||USP|usp2016anay|mb|4.808883405|Cleusa|Peru-Bolivia Border Region|earthquake|3|POINT (-69.945404 -13.451198)
usp2016adrw|2016-01-03 00:25:36.497237|-2.546408|-45.141769|0.0|JROBERTO||USP|usp2016adrw|mR|2.950065464|jroberto|Pinheiro/MA|earthquake|0|POINT (-45.141769 -2.546408)
usp2016ablg|2016-01-01 18:49:34.968991|-23.383692|-51.148197|0.0|JROBERTO||USP|usp2016ablg|mR|1.917839688|JRoberto|Londrina/PR|earthquake|18|POINT (-51.148197 -23.383692)
usp2015zmcw|2015-12-29 09:28:10.003964|-7.234225|-74.202141|158.7590332|JROBERTO||USP|usp2015zmcw|mb|4.4770877|JRoberto|Peru-Brazil Border Region|earthquake|9|POINT (-74.202141 -7.234225)
usp2015zezp|2015-12-25 11:52:16.649306|-3.817063|-39.827271|0.0|JROBERTO||USP|usp2015zezp|mR|3.527024465|JRoberto|Iraucuba/CE|earthquake|11|POINT (-39.827271 -3.817063)
usp2015yuyw|2015-12-20 00:08:43.258209|-8.790181|-71.208267|10.0|JROBERTO||USP|usp2015yuyw|mb|4.155369661|JRoberto|Western Brazil|earthquake|0|POINT (-71.208267 -8.790181)
usp2015ytwu|2015-12-19 09:57:02.927933|-15.286138|-43.949009|0.0|JROBERTO||USP|usp2015ytwu|mR|2.323841361|JRoberto|Itacarambi/MG|earthquake|9|POINT (-43.949009 -15.286138)
usp2015ymww|2015-12-15 14:02:39.984414|-24.383587|-50.637455|0.0|JROBERTO||USP|usp2015ymww|mR|1.781271541|JRoberto|Telemaco Borba/PR|earthquake|14|POINT (-50.637455 -24.383587)
usp2015yjoy|2015-12-13 18:37:34.181735|-3.737296|-38.811111|0.0|JROBERTO||USP|usp2015yjoy|mR|2.385087582|JRoberto|Caucaia/CE|earthquake|18|POINT (-38.811111 -3.737296)
usp2015xhpg|2015-11-28 10:59:11.592862|3.847984|-71.246849|16.0|CLEUSA||USP|usp2015xhpg|mb|4.701197383|Cleusa|Colombia|earthquake|10|POINT (-71.246849 3.847984)
usp2015xezt|2015-11-27 00:52:54.623353|-9.378693|-71.177963|627.0|CLEUSA||USP|usp2015xezt|mb|5.11581177|Cleusa|Peru-Brazil Border Region|earthquake|0|POINT (-71.177963 -9.378693)
usp2015xeru|2015-11-26 20:50:48.258970|-10.435048|-70.923889|589.4685059|JROBERTO||USP|usp2015xeru|mb|3.802951641|JRoberto|Peru-Brazil Border Region|earthquake|20|POINT (-70.923889 -10.435048)
usp2015xdol|2015-11-26 06:01:23.195308|-9.268987|-71.265045|605.8867798|JROBERTO||USP|usp2015xdol|mb|4.834774678|JRoberto|Jordao/AC|earthquake|6|POINT (-71.265045 -9.268987)
usp2015xbzr|2015-11-25 09:26:22.711624|-8.668966|-71.416039|651.3210449|JROBERTO||USP|usp2015xbzr|mb|4.899790672|JRoberto|Tarauaca/AC|earthquake|9|POINT (-71.416039 -8.668966)
usp2015xbjd|2015-11-25 01:05:00.972232|-9.865591|-71.225746|615.0|CLEUSA||USP|usp2015xbjd|mb|4.146854214|Cleusa|Jordao/AC|earthquake|1|POINT (-71.225746 -9.865591)
usp2015xbgm|2015-11-24 23:44:14.064707|-10.607822|-71.100121|595.0|CLEUSA||USP|usp2015xbgm|mb|4.402549999|Cleusa|Peru-Brazil Border Region|earthquake|23|POINT (-71.100121 -10.607822)
usp2015xbem|2015-11-24 22:45:37.150485|-10.666565|-71.126938|597.2596436|BRUNO@MAVERICK.LOCAL||USP|usp2015xbem|Mw(mB)|7.046137299|bruno@maverick.local|Peru-Brazil Border Region|earthquake|22|POINT (-71.126938 -10.666565)
usp2015xavm|2015-11-24 18:10:07.260606|-10.48083|-70.947006|586.7201538|JROBERTO||USP|usp2015xavm|mb|3.978106598|JRoberto|Peru-Brazil Border Region|earthquake|18|POINT (-70.947006 -10.48083)
usp2015wlgq|2015-11-16 05:37:52.378065|-15.227221|-43.978886|0.0|JROBERTO||USP|usp2015wlgq|mR|2.320233324|JRoberto|Itacarambi/MG|earthquake|5|POINT (-43.978886 -15.227221)
usp2015wlgn|2015-11-16 05:34:44.045268|-15.224895|-43.945343|0.0|JROBERTO||USP|usp2015wlgn|mR|1.936721872|JRoberto|Itacarambi/MG|earthquake|5|POINT (-43.945343 -15.224895)
usp2015wjvp|2015-11-15 10:55:08.493021|-12.283581|-48.459614|0.0|JROBERTO||USP|usp2015wjvp|mR|2.872234906|JRoberto|Peixe/TO|earthquake|10|POINT (-48.459614 -12.283581)
usp2015wgvt|2015-11-13 19:37:15.646970|-9.266784|-36.021954|0.0|JROBERTO||USP|usp2015wgvt|mR|2.378710024|jroberto|Branquinha/AL|earthquake|19|POINT (-36.021954 -9.266784)
usp2015wfnb|2015-11-13 02:04:31.272730|-15.163771|-43.902126|0.0|JROBERTO||USP|usp2015wfnb|mR|2.409659859|JRoberto|Itacarambi/MG|earthquake|2|POINT (-43.902126 -15.163771)
usp2015vzkg|2015-11-09 17:49:34.282180|-14.216098|-49.473488|0.0|JROBERTO||USP|usp2015vzkg|mR|2.861458268|JRoberto|Nova Iguacu de Goias/GO|earthquake|17|POINT (-49.473488 -14.216098)
usp2015vsxb|2015-11-06 04:20:35.667047|-14.722612|-40.191265|0.0|BRUNO||USP|usp2015vsxb|mR|2.943972034|bruno|Nova Canaa/BA|earthquake|4|POINT (-40.191265 -14.722612)
usp2015vsdj|2015-11-05 18:23:31.000000|-20.4833|-56.2498|0.0|JROBERTO||USP|usp2015vsdj|MLv|2.161541904|JRoberto|Miranda/MS|earthquake|18|POINT (-56.2498 -20.4833)
usp2015vrzb|2015-11-05 16:13:52.033061|-20.198826|-43.478565|0.0|BRUNO||USP|usp2015vrzb|mR|2.55244796|bruno|Ouro Preto/MG|earthquake|16|POINT (-43.478565 -20.198826)
usp2015vrza|2015-11-05 16:12:15.075311|-20.078806|-43.500877|0.0|JROBERTO||USP|usp2015vrza|mR|2.382063435|JRoberto|Catas Altas/MG|earthquake|16|POINT (-43.500877 -20.078806)
usp2015vbuj|2015-10-27 19:40:17.882141|-19.079327|-40.860859|0.0|JROBERTO||USP|usp2015vbuj|mR|2.083848996|JRoberto|Pancas/ES|earthquake|19|POINT (-40.860859 -19.079327)
usp2015uxay|2015-10-25 05:19:50.304755|-3.318661|-40.580818|0.0|JROBERTO||USP|usp2015uxay|mR|2.274752817|JRoberto|Uruoca/CE|earthquake|5|POINT (-40.580818 -3.318661)
usp2015uxav|2015-10-25 05:15:51.634083|-3.274045|-40.577919|0.0|JROBERTO||USP|usp2015uxav|mR|2.042726381|JRoberto|Uruoca/CE|earthquake|5|POINT (-40.577919 -3.274045)
usp2015tuom|2015-10-09 15:12:49.755941|-13.494957|-48.690563|0.0|JROBERTO||USP|usp2015tuom|mR|2.66382414|JRoberto|Trombas/GO|earthquake|15|POINT (-48.690563 -13.494957)
usp2015syvj|2015-09-27 17:41:58.811893|-13.808077|-52.675484|0.0|JROBERTO||USP|usp2015syvj|mR|2.919801659|jroberto|Canarana/MT|earthquake|17|POINT (-52.675484 -13.808077)
usp2015sofu|2015-09-21 22:28:33.997046|-28.339371|-50.222168|0.0|JROBERTO||USP|usp2015sofu|mR|2.859038062|JRoberto|Sao Joaquim/SC|earthquake|22|POINT (-50.222168 -28.339371)
usp2015slzp|2015-09-20 17:04:39.173329|-29.030695|-51.184429|0.0|JROBERTO||USP|usp2015slzp|mR|2.396342911|JRoberto|Flores da Cunha/RS|earthquake|17|POINT (-51.184429 -29.030695)
usp2015slpf|2015-09-20 11:49:19.473812|-5.478869|-35.762936|5.0|MASSUMPCAO||USP|usp2015slpf|mR|3.074341839|massumpcao|Joao Camara/RN|earthquake|11|POINT (-35.762936 -5.478869)
usp2015skok|2015-09-19 22:17:13.861611|-8.27355|-73.685005|173.2720337|MASSUMPCAO||USP|usp2015skok|mb|4.326866106|scmag@seisMaster|Porto Walter/AC|earthquake|22|POINT (-73.685005 -8.27355)
usp2015sdet|2015-09-15 21:27:03.239371|-14.541662|-50.734737|0.0|JROBERTO||USP|usp2015sdet|mR|3.4196695|JRoberto|Mozarlandia/GO|earthquake|21|POINT (-50.734737 -14.541662)
usp2015rxwc|2015-09-12 23:24:35.000000|-9.4065|-36.1218|0.0|JROBERTO@VITORIA||USP|usp2015rxwc|MLv|0.645200139|jroberto@vitoria|Cajueiro/AL|earthquake|23|POINT (-36.1218 -9.4065)
usp2015rxjv|2015-09-12 17:12:18.501798|-10.656192|-73.850517|10.0|JROBERTO||USP|usp2015rxjv|mb|4.144170245|JRoberto|Central Peru|earthquake|17|POINT (-73.850517 -10.656192)
usp2015rngx|2015-09-07 04:21:25.682995|-6.897709|-71.79068|563.1715088|JROBERTO||USP|usp2015rngx|mb|3.842891757|JRoberto|Ipixuna/AM|earthquake|4|POINT (-71.79068 -6.897709)
usp2015rgpr|2015-09-03 12:50:52.105774|-29.212574|-51.162498|0.0|JROBERTO||USP|usp2015rgpr|mR|2.008468771|JRoberto|Caxias do Sul/RS|earthquake|12|POINT (-51.162498 -29.212574)
usp2015qype|2015-08-30 03:29:40.484097|-18.670906|-40.742458|0.0|JROBERTO||USP|usp2015qype|mR|2.099699766|jroberto|Vila Pavao/ES|earthquake|3|POINT (-40.742458 -18.670906)
usp2015qvth|2015-08-28 14:11:01.785399|-4.433339|-74.281021|13.19586849|JROBERTO||USP|usp2015qvth|mb|3.827375139|JRoberto|Northern Peru|earthquake|14|POINT (-74.281021 -4.433339)
usp2015qmks|2015-08-23 11:37:21.173116|3.186135|-70.561165|10.0|JROBERTO||USP|usp2015qmks|mb|4.406556823|jroberto|Colombia|earthquake|11|POINT (-70.561165 3.186135)
usp2015pyxd|2015-08-16 01:59:44.168490|-29.217081|-51.157158|0.0|JROBERTO||USP|usp2015pyxd|MLv|1.701943788|JRoberto|Caxias do Sul/RS|earthquake|1|POINT (-51.157158 -29.217081)
usp2015ppry|2015-08-11 01:08:49.500000|-21.041|-41.510167|0.0|MASSUMPCAO||USP|usp2015ppry|M|2.387817943|scmag@seisMaster|Apiaca/ES|earthquake|1|POINT (-41.510167 -21.041)
usp2015pjdm|2015-08-07 11:01:17.326714|-16.728943|-43.856033|2.0|JROBERTO||USP|usp2015pjdm|mR|1.242487893|JRoberto|Montes Claros/MG|earthquake|11|POINT (-43.856033 -16.728943)
usp2015phgr|2015-08-06 10:21:28.000000|-21.0476|-48.5|0.0|JROBERTO||USP|usp2015phgr|MLv|0.6557203286|JRoberto|Bebedouro/SP|earthquake|10|POINT (-48.5 -21.0476)
usp2015pebj|2015-08-04 16:16:15.973937|-14.164463|-47.726742|0.0|JROBERTO||USP|usp2015pebj|mR|2.501780454|JRoberto|Alto Paraiso de Goias/GO|earthquake|16|POINT (-47.726742 -14.164463)
usp2015pcdi|2015-08-03 14:59:45.340936|-16.66551|-43.906353|0.0|JROBERTO||USP|usp2015pcdi|mR|1.755786803|JRoberto|Montes Claros/MG|earthquake|14|POINT (-43.906353 -16.66551)
usp2015othr|2015-07-29 18:57:59.700828|-11.65658|-47.529633|0.0|JROBERTO||USP|usp2015othr|mR|3.045125201|jroberto|Natividade/TO|earthquake|18|POINT (-47.529633 -11.65658)
usp2015oqfz|2015-07-28 02:42:34.687391|-6.353782|-73.547096|10.0|JROBERTO||USP|usp2015oqfz|mb|4.395399506|jroberto|Peru-Brazil Border Region|earthquake|2|POINT (-73.547096 -6.353782)
usp2015omkl|2015-07-26 00:24:40.615429|-2.968283|-40.681774|0.0|JROBERTO||USP|usp2015omkl|mR|1.796306372|jroberto|Camocim/CE|earthquake|0|POINT (-40.681774 -2.968283)
usp2015nhme|2015-07-09 02:04:23.109001|-24.365078|-59.068771|10.0|CLEUSA||USP|usp2015nhme|mb|4.273575472|Cleusa|Northeastern Argentina|earthquake|2|POINT (-59.068771 -24.365078)
usp2015nddq|2015-07-06 17:12:15.198508|3.802276|-62.370708|0.0|JROBERTO||USP|usp2015nddq|mR|3.581189236|JRoberto|Amajari/RR|earthquake|17|POINT (-62.370708 3.802276)
usp2015msju|2015-06-30 19:49:54.091536|-8.282272|-35.927307|0.0|JROBERTO||USP|usp2015msju|mR|2.240770523|JRoberto|Caruaru/PE|earthquake|19|POINT (-35.927307 -8.282272)
usp2015mdig|2015-06-22 14:00:25.564868|-9.045568|-52.673286|0.0|JROBERTO||USP|usp2015mdig|mR|3.285731501|JRoberto|Rio Peti/PA|earthquake|14|POINT (-52.673286 -9.045568)
usp2015lzjp|2015-06-20 10:08:13.468455|-8.221348|-73.578888|156.4305267|JROBERTO||USP|usp2015lzjp|mb|3.979631201|JRoberto|Porto Walter/AC|earthquake|10|POINT (-73.578888 -8.221348)
usp2015lwap|2015-06-18 14:10:53.317764|-16.620024|-43.91888|0.0|JROBERTO||USP|usp2015lwap|mR|1.652347957|JRoberto|Montes Claros/MG|earthquake|14|POINT (-43.91888 -16.620024)
usp2015lrpz|2015-06-16 04:17:04.001888|-5.41775|-36.095154|0.0|JROBERTO||USP|usp2015lrpz|mR|1.839553119|JRoberto|Jandaira/RN|earthquake|4|POINT (-36.095154 -5.41775)
usp2015loms|2015-06-14 11:13:37.390914|-9.520661|-71.350494|574.4624634|JROBERTO||USP|usp2015loms|mb|3.857248835|JRoberto|Jordao/AC|earthquake|11|POINT (-71.350494 -9.520661)
usp2015kyzo|2015-06-05 23:32:20.181143|-11.456551|-56.689671|0.0|JROBERTO||USP|usp2015kyzo|mR|3.143817793|JRoberto|Tabapora/MT|earthquake|23|POINT (-56.689671 -11.456551)
usp2015krbh|2015-06-01 15:19:00.700752|-23.5811|-51.855698|0.0|JROBERTO||USP|usp2015krbh|mR|2.850103753|JRoberto|Marialva/PR|earthquake|15|POINT (-51.855698 -23.5811)
usp2015kdft|2015-05-25 01:39:53.252795|-22.878956|-44.412556|0.0|JROBERTO||USP|usp2015kdft|mR|2.184427411|JRoberto|Angra dos Reis/RJ|earthquake|1|POINT (-44.412556 -22.878956)
usp2015jvav|2015-05-20 14:05:47.319246|-8.628433|-72.784813|156.5897369|JROBERTO||USP|usp2015jvav|mb|3.960284512|jroberto|Peru-Brazil Border Region|earthquake|14|POINT (-72.784813 -8.628433)
usp2015jifa|2015-05-13 13:26:22.139719|-10.750446|-73.690033|84.0|CLEUSA||USP|usp2015jifa|mb|4.442785521|Cleusa|Central Peru|earthquake|13|POINT (-73.690033 -10.750446)
usp2015jckw|2015-05-10 09:34:53.760792|-22.920879|-44.407341|0.0|JROBERTO||USP|usp2015jckw|MLv|1.93094604|scmag@seisMaster|Angra dos Reis/RJ|earthquake|9|POINT (-44.407341 -22.920879)
usp2015jbab|2015-05-09 14:58:44.202387|-22.888947|-44.412869|0.0|JROBERTO||USP|usp2015jbab|MLv|2.207544203|jroberto|Angra dos Reis/RJ|earthquake|14|POINT (-44.412869 -22.888947)
usp2015ivoi|2015-05-06 15:22:37.797742|-20.873615|-43.833549|0.0|JROBERTO||USP|usp2015ivoi|mR|2.33059559|JRoberto|Cristiano Otoni/MG|earthquake|15|POINT (-43.833549 -20.873615)
usp2015ikmv|2015-04-30 14:07:48.839828|-6.223754|-68.578156|0.0|JROBERTO||USP|usp2015ikmv|mb|4.082256446|JRoberto|Itamarati/AM|earthquake|14|POINT (-68.578156 -6.223754)
usp2015hnoj|2015-04-18 00:46:20.303148|-4.879207|-37.633091|0.0|JROBERTO||USP|usp2015hnoj|mR|2.134940263|JRoberto|Jaguaruana/CE|earthquake|0|POINT (-37.633091 -4.879207)
usp2015gzwk|2015-04-10 12:59:21.000000|-21.0529|-49.684|0.0|JROBERTO||USP|usp2015gzwk|MLv|2.495911734|scmag@seisMaster|Jose Bonifacio/SP|earthquake|12|POINT (-49.684 -21.0529)
