evid,origin,longitude,latitude,depth,magnitude,magnitudet,region,author,mode,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
usp2021ndrg,2021-07-07 00:05:13+00:00,-40137,-11607,0.0,1.4,MLv,Varzea da Roça/BA,jroberto,M,,,,,
usp2021ndhm,2021-07-06 19:09:45.600000+00:00,-37480,-6035,0.0,1.9,mR,Messias Targino/RN,marcelo,M,,,,,
usp2021ncym,2021-07-06 14:40:52.686000+00:00,-40601,-3709,0.0,2.3,MLv,Alcantaras/CE,marcelo,M,,,,,
usp2021nciu,2021-07-06 06:40:34.948000+00:00,-59528,2662,0.0,3.7,mR,Guyana,jroberto,M,,,,,
usp2021ncfb,2021-07-06 04:47:00.185000+00:00,-40501,-3638,0.0,1.4,mR,Alcantaras/CE,marcelo,M,,,,,
usp2021mzsy,2021-07-04 20:24:02.984000+00:00,-39919,-4354,0.0,2.0,mR,Santa Quiteria/CE,jroberto,M,,,,,
usp2021mzmb,2021-07-04 16:55:48.907000+00:00,-46095,-21336,0.0,2.3,MLv,Areado/MG,jroberto,M,,,,,
usp2021mweq,2021-07-02 21:45:36.875000+00:00,-36502,-8706,0.0,1.5,mR,Jucati/PE,jroberto,M,,,,,
usp2021mwcr,2021-07-02 20:45:48.222000+00:00,-36087,-5541,0.0,2.1,mR,Pedra Preta/RN,jroberto,M,,,,,
usp2021mvqw,2021-07-02 14:48:15+00:00,-40650,-3749,0.0,1.9,MLv,Coreaú/CE,jroberto,M,,,,,
usp2021mvqp,2021-07-02 14:39:41+00:00,-40390,-3855,0.0,1.8,MLv,Groaíras/CE,jroberto,M,,,,,
usp2021mtmg,2021-07-01 10:12:06+00:00,-48030,-19000,0.0,2.4,mR,Indianópolis/MG,jroberto,M,,,,,
usp2021mtaa,2021-07-01 04:01:54.086000+00:00,-59564,2685,0.0,2.5,MLv,Guyana,jroberto,M,,,,,
usp2021mnrm,2021-06-28 06:01:57.920000+00:00,-37507,-5710,0.0,2.1,mR,Caraubas/RN,jroberto,M,,,,,
usp2021mgck,2021-06-24 02:27:28.721000+00:00,-37538,-5705,0.0,2.7,mR,Caraubas/RN,jroberto,M,,,,,
usp2021mdnf,2021-06-22 16:30:13.060000+00:00,-50560,-5673,0.0,3.4,mR,Parauapebas/PA,jroberto,M,,,,,
usp2021lvib,2021-06-18 04:49:03.692000+00:00,-57996,-14757,0.0,1.8,mR,Tangará da Serra/MT,jroberto,M,,,,,
usp2021lupr,2021-06-17 19:31:28.694000+00:00,-37526,-5698,0.0,2.1,MLv,Caraubas/RN,jroberto,M,,,,,
usp2021lqzn,2021-06-15 19:57:36.898000+00:00,-40552,-3802,0.0,2.3,MLv,Carire/CE,marcelo,M,,,,,
usp2021lqvy,2021-06-15 18:09:21+00:00,-40416,-11194,0.0,1.9,mR,Jacobina/BA,jroberto,M,,,,,
usp2021lqfn,2021-06-15 09:52:04.769000+00:00,-59566,2688,0.0,3.5,mR,Guyana,jroberto,M,,,,,
usp2021load,2021-06-14 04:51:52.950000+00:00,-39457,-5067,0.0,1.5,mR,Quixeramobim/CE,jroberto,M,,,,,
usp2021lncv,2021-06-13 17:05:07.823000+00:00,-59048,-15308,0.0,2.5,mR,Vale de Sao Domingos/MT,jroberto,M,,,,,
usp2021lmlr,2021-06-13 08:25:33+00:00,-44750,-27096,0.0,3.3,mR,South Atlantic Ocean,marcelo,M,,,,,
usp2021lmca,2021-06-13 03:32:15.349000+00:00,-59528,2645,0.0,2.8,MLv,Guyana,marcelo,M,,,,,
usp2021lgyo,2021-06-10 08:06:39+00:00,-40516,-11187,0.0,1.3,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021lglv,2021-06-10 01:40:44+00:00,-40515,-11191,0.0,1.3,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021ldij,2021-06-08 08:31:24.422000+00:00,-50845,-16639,0.0,2.3,mR,Ivolandia/GO,jroberto,M,,,,,
usp2021lcwk,2021-06-08 02:28:53.865000+00:00,-62271,1025,0.0,3.5,mR,Reg. de Rorainópolis/RR,jroberto,M,,,,,
usp2021lbqb,2021-06-07 10:08:09.317000+00:00,-40042,-4058,0.0,2.4,mR,Tejuçuoca/CE,jroberto,M,,,,,
usp2021lbfb,2021-06-07 04:34:50.097000+00:00,-39841,-20338,0.0,2.6,mR,Margem Continental/ES,jroberto,M,,,,,
usp2021lazd,2021-06-07 01:35:07.657000+00:00,-39415,-4477,0.0,1.7,mR,Canindé/CE,jroberto,M,,,,,
usp2021laza,2021-06-07 01:32:11+00:00,-40521,-11184,0.0,1.0,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021kyzs,2021-06-05 23:36:57+00:00,-39559,-13061,0.0,1.7,mR,Amargosa/BA,jroberto,M,,,,,
usp2021kwlw,2021-06-04 14:21:12.694000+00:00,-37535,-5702,0.0,2.0,mR,Caraubas/RN,jroberto,M,,,,,
usp2021kvrx,2021-06-04 04:15:59.243000+00:00,-44189,-10463,0.0,2.4,mR,Julio Borges/PI,jroberto,M,,,,,
usp2021ktjh,2021-06-02 21:38:08.686000+00:00,-37526,-5686,0.0,1.6,mR,Caraubas/RN,jroberto,M,,,,,
usp2021kkfq,2021-05-28 21:33:45.701000+00:00,-40600,-3817,3.1,1.7,mR,Mucambo/CE,marcelo,M,,,,,
usp2021kjxk,2021-05-28 17:24:36.383000+00:00,-55448,-7077,0.0,2.5,mR,Novo Progresso/PA,jroberto,M,,,,,
usp2021kgfr,2021-05-26 17:02:14.817000+00:00,-40858,-19242,0.0,1.7,MLv,Pancas/ES,jroberto,M,,,,,
usp2021kgau,2021-05-26 14:34:03.052000+00:00,-39549,-2791,0.0,1.9,MLv,Margem Continental/CE,jroberto,M,,,,,
usp2021jyrx,2021-05-22 14:08:09.320000+00:00,-49519,-12043,0.0,2.5,mR,Formoso do Araguaia/TO,jroberto,M,,,,,
usp2021jrmh,2021-05-18 15:20:56.712000+00:00,-72573,-8503,124.2,4.1,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2021jqsp,2021-05-18 05:23:18.898000+00:00,-39567,-13063,0.0,1.8,mR,Amargosa/BA,jroberto,M,,,,,
usp2021jqgw,2021-05-17 23:27:28.870000+00:00,-39570,-13060,0.0,1.8,mR,Amargosa/BA,jroberto,M,,,,,
usp2021jpuj,2021-05-17 17:09:23+00:00,-59484,2522,0.0,3.1,MLv,Guyana,jroberto,M,,,,,
usp2021jpio,2021-05-17 11:11:07.709000+00:00,-57532,-11460,0.0,2.9,mR,Juara/MT,jroberto,M,,,,,
usp2021jlef,2021-05-15 04:27:16.148000+00:00,-50168,-6431,0.0,3.4,mR,Canaa dos Carajas/PA,jroberto,M,,,,,
usp2021jkvi,2021-05-14 23:57:53.426000+00:00,-50291,-7450,0.0,3.0,mR,Bannach/PA,jroberto,M,,,,,
usp2021jkkw,2021-05-14 18:42:16.713000+00:00,-50618,-1138,0.0,4.3,mR,Breves/PA,jroberto,M,,,,,
usp2021jish,2021-05-13 20:08:34.931000+00:00,-49456,-14214,0.0,2.6,mR,Nova Iguacu de Goias/GO,jroberto,M,,,,,
usp2021jgdy,2021-05-12 10:37:42.958000+00:00,-40855,-19229,0.0,1.4,MLv,Pancas/ES,jroberto,M,,,,,
usp2021jbpj,2021-05-09 22:43:31.621000+00:00,-59484,2593,0.0,3.8,mR,Guyana,jroberto,M,,,,,
usp2021izxd,2021-05-09 00:22:22.732000+00:00,-43218,-16000,0.0,2.8,mR,Nova Porteirinha/MG,jroberto,M,,,,,
usp2021izkm,2021-05-08 17:58:23.778000+00:00,-59626,2903,0.0,2.7,MLv,Guyana,jroberto,M,,,,,
usp2021iyym,2021-05-08 11:55:29.739000+00:00,-55971,-33643,0.0,3.5,mR,Uruguay,marcelo,M,,,,,
usp2021iwed,2021-05-06 23:22:26+00:00,-61647,-522,0.0,4.0,mR,Reg. de Rorainópolis/RR,jroberto,M,,,,,
usp2021ivnj,2021-05-06 14:53:59+00:00,-51097,-28105,0.0,2.3,mR,Esmeralda/RS,jroberto,M,,,,,
usp2021iodj,2021-05-02 13:53:34.549000+00:00,-43971,-19685,0.0,2.3,mR,Sao Jose da Lapa/MG,jroberto,M,,,,,
usp2021ilur,2021-05-01 07:13:31.089000+00:00,-44765,-18834,0.0,2.7,mR,Felixlândia/MG,jroberto,M,,,,,
usp2021iiat,2021-04-29 05:45:06.782000+00:00,-36144,-5526,0.0,1.8,mR,Pedra Preta/RN,cleusa,M,,,,,
usp2021igzg,2021-04-28 15:51:32.858000+00:00,-49206,-20284,0.0,2.5,mR,Fronteira/MG,cleusa,M,,,,,
usp2021igar,2021-04-28 03:26:40.729000+00:00,-61652,-520,0.0,4.7,mR,Barcelos/AM,marcelo,M,,,,,
usp2021icmv,2021-04-26 05:02:12.409000+00:00,-48462,-21345,0.0,1.9,mR,Monte Alto/SP,jroberto,M,,,,,
usp2021iaas,2021-04-24 20:38:23.227000+00:00,-39509,-6541,0.0,1.9,MLv,Cariús/CE,jroberto,M,,,,,
usp2021hvvg,2021-04-22 13:20:18.946000+00:00,-38471,-4533,0.0,2.4,mR,Ocara/CE,jroberto,M,,,,,
usp2021huwy,2021-04-22 01:04:01.321000+00:00,-59513,2667,0.0,3.6,mR,Guyana,cleusa,M,,,,,
usp2021hric,2021-04-20 02:08:42.998000+00:00,-59591,2845,10.0,3.5,mR,Guyana,cleusa,M,,,,,
usp2021hqxn,2021-04-19 20:48:08.149000+00:00,-34855,-7436,0.0,1.3,mR,Pitimbu/PB,jroberto,M,,,,,
usp2021hppa,2021-04-19 03:22:19.149000+00:00,-59548,2640,0.0,3.5,mR,Guyana,jroberto,M,,,,,
usp2021hkds,2021-04-16 03:59:04.283000+00:00,-50994,-28683,0.0,1.5,mR,Monte Alegre dos Campos/RS,jroberto,M,,,,,
usp2021hjpr,2021-04-15 20:53:36.429000+00:00,-52557,-17560,0.0,2.3,mR,Mineiros/GO,cleusa,M,,,,,
usp2021hgsp,2021-04-14 06:57:16.955000+00:00,-59639,2624,0.0,3.4,mR,Guyana,cleusa,M,,,,,
usp2021hgrg,2021-04-14 06:16:54+00:00,-44780,-18822,0.0,2.6,mR,Felixlandia/MG,jroberto,M,,,,,
usp2021hdxj,2021-04-12 17:57:43.877000+00:00,-41907,-18920,0.0,2.6,mR,Governador Valadares/MG,cleusa,M,,,,,
usp2021hbax,2021-04-11 04:21:02.674000+00:00,-71304,-9243,553.1,4.3,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2021gvtd,2021-04-08 06:44:32+00:00,-59589,2815,0.0,3.7,mR,Guyana,jroberto,M,,,,,
usp2021guho,2021-04-07 11:45:46+00:00,-59574,2843,0.0,3.7,mR,Guyana,cleusa,M,,,,,
usp2021gtlq,2021-04-07 00:40:41.468000+00:00,-49788,-6244,0.0,3.1,mR,Parauapebas/PA,cleusa,M,,,,,
usp2021grbe,2021-04-05 17:07:40.380000+00:00,-35937,-7214,0.0,1.9,MLv,Puxinana/PB,marcelo,M,,,,,
usp2021grax,2021-04-05 16:59:24.546000+00:00,-35915,-7283,0.0,1.4,mR,Campina Grande/PB,jroberto,M,,,,,
usp2021gpjp,2021-04-04 19:06:05.661000+00:00,-40530,-11194,0.0,1.4,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021gnfj,2021-04-03 14:41:01+00:00,-59523,2701,0.0,4.2,mR,Guyana,jroberto,M,,,,,
usp2021gigd,2021-03-31 21:24:09+00:00,-59513,2687,0.0,4.3,mR,Guyana,jroberto,M,,,,,
usp2021ggmu,2021-03-30 22:29:40+00:00,-59512,2698,0.0,3.5,mR,Guyana,jroberto,M,,,,,
usp2021geza,2021-03-30 02:24:17.862000+00:00,-35106,-8233,0.0,1.5,mR,Cabo de Santo Agostinho/PE,jroberto,M,,,,,
usp2021gbov,2021-03-28 05:50:01+00:00,-59580,2579,0.0,3.0,mR,Guyana,jroberto,M,,,,,
usp2021gayn,2021-03-27 21:35:36.414000+00:00,-37520,-5870,0.0,2.5,mR,Caraubas/RN,jroberto,M,,,,,
usp2021fyrw,2021-03-26 15:57:42.452000+00:00,-59553,2702,0.0,4.6,mb,Guyana,jroberto,M,,,,,
usp2021ftzp,2021-03-24 02:11:33+00:00,-59617,2806,0.0,4.1,mR,Guyana,marcelo,M,,,,,
usp2021flcy,2021-03-19 05:39:57.886000+00:00,-43971,-20468,0.0,2.2,mR,Jeceaba/MG,jroberto,M,,,,,
usp2021fkmb,2021-03-18 21:07:16.833000+00:00,-40538,-11184,0.0,1.5,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021fkja,2021-03-18 19:36:09.847000+00:00,-40547,-11178,0.0,2.4,mR,Jacobina/BA,jroberto,M,,,,,
usp2021fhdz,2021-03-17 01:38:35+00:00,-49821,-21925,0.0,3.0,mR,Guaimbê/SP,jroberto,M,,,,,
usp2021fexk,2021-03-15 20:03:25+00:00,-40460,-3239,0.0,2.1,mR,Senador Sa/CE,jroberto,M,,,,,
usp2021fcqr,2021-03-14 14:22:32+00:00,-35225,-5604,0.0,1.7,mR,Maxaranguape/RN,jroberto,M,,,,,
usp2021ezmw,2021-03-12 21:02:20+00:00,-56890,-25800,0.0,-1.0,,Paraguay,jroberto,M,,,,,
usp2021ezae,2021-03-12 14:38:01+00:00,-40536,-11176,0.0,1.5,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021ewai,2021-03-10 23:18:34+00:00,-60731,-912,0.0,3.9,mR,Presidente Figueiredo/AM,jroberto,M,,,,,
usp2021evuo,2021-03-10 20:23:12+00:00,-51012,-20218,0.0,2.7,mR,Rubineia/SP,jroberto,M,,,,,
usp2021eqnv,2021-03-07 23:17:52+00:00,-37501,-5707,0.0,2.3,mR,Caraubas/RN,jroberto,M,,,,,
usp2021eqms,2021-03-07 22:44:50+00:00,-37965,-6092,0.0,1.7,mR,Portalegre/RN,jroberto,M,,,,,
usp2021epqz,2021-03-07 11:45:52.549000+00:00,-43993,-19750,0.0,2.4,mR,Sao Jose da Lapa/MG,marcelo,M,,,,,
usp2021emya,2021-03-05 23:54:26.745000+00:00,-59504,2610,0.0,3.5,MLv,Guyana,jroberto,M,,,,,
usp2021eigh,2021-03-03 10:24:58.359000+00:00,-36149,-5598,0.0,2.4,mR,Pedra Preta/RN,marcelo,M,,,,,
usp2021ehtb,2021-03-03 03:43:20.539000+00:00,-37830,-16834,0.0,3.2,mR,South Atlantic Ocean,marcelo,M,,,,,
usp2021ehsu,2021-03-03 03:35:12.289000+00:00,-37830,-16832,0.0,3.6,mR,South Atlantic Ocean,marcelo,M,,,,,
usp2021eaey,2021-02-27 00:37:52.554000+00:00,-39482,-5053,0.0,1.8,mR,Madalena/CE,jroberto,M,,,,,
usp2021dwau,2021-02-24 17:59:50.175000+00:00,-59432,2615,0.0,4.1,mR,Guyana,jroberto,M,,,,,
usp2021dvuh,2021-02-24 14:42:54.386000+00:00,-59553,2553,0.0,3.6,mR,Guyana,jroberto,M,,,,,
usp2021dsju,2021-02-22 18:00:13.724000+00:00,-59511,2544,10.0,4.6,mb,Guyana,jroberto,M,,,,,
usp2021drko,2021-02-22 05:15:28.824000+00:00,-37467,-5756,0.0,1.5,mR,Caraubas/RN,jroberto,M,,,,,
usp2021dqyq,2021-02-21 23:14:14.535000+00:00,-59586,2797,0.0,2.9,MLv,Guyana,jroberto,M,,,,,
usp2021dqvp,2021-02-21 21:41:09.777000+00:00,-37474,-5760,0.0,2.0,mR,Caraubas/RN,jroberto,M,,,,,
usp2021dqnq,2021-02-21 17:39:59+00:00,-57529,-12088,0.0,2.0,mR,Brasnorte/MT,marcelo,M,,,,,
usp2021dqfm,2021-02-21 13:33:16.610000+00:00,-37515,-5650,0.0,2.2,mR,Caraubas/RN,jroberto,M,,,,,
usp2021dpov,2021-02-21 05:07:59.801000+00:00,-37523,-5661,0.0,1.9,mR,Caraubas/RN,jroberto,M,,,,,
usp2021doxx,2021-02-20 20:35:38.017000+00:00,-59446,2408,0.0,3.7,mR,Guyana,jroberto,M,,,,,
usp2021dovx,2021-02-20 19:34:49.217000+00:00,-38492,-3934,0.0,2.1,mR,Itaitinga/CE,jroberto,M,,,,,
usp2021dovj,2021-02-20 19:18:24.522000+00:00,-37389,-5456,0.0,1.6,mR,Governador Dix-Sept Rosado/RN,jroberto,M,,,,,
usp2021douw,2021-02-20 19:02:43.634000+00:00,-59513,2476,0.0,3.6,mR,Guyana,jroberto,M,,,,,
usp2021dotd,2021-02-20 18:10:28.780000+00:00,-59492,2735,0.0,3.7,MLv,Guyana,jroberto,M,,,,,
usp2021dobh,2021-02-20 09:09:40.554000+00:00,-59514,2471,0.0,3.1,mR,Guyana,jroberto,M,,,,,
usp2021dnkf,2021-02-20 00:32:07.349000+00:00,-59681,2919,0.0,2.2,MLv,Guyana,jroberto,M,,,,,
usp2021dmzi,2021-02-19 19:02:00+00:00,-59556,2817,0.0,2.0,MLv,Guyana,jroberto,M,,,,,
usp2021dmyf,2021-02-19 18:28:16.100000+00:00,-59464,2316,0.0,4.1,mR,Guyana,jroberto,M,,,,,
usp2021dmfe,2021-02-19 08:51:46.536000+00:00,-59557,2747,0.0,3.4,mR,Guyana,jroberto,M,,,,,
usp2021dmev,2021-02-19 08:40:10.048000+00:00,-36217,-5349,0.0,1.8,MLv,Jandaira/RN,jroberto,M,,,,,
usp2021dmdv,2021-02-19 08:10:43.850000+00:00,-36212,-5352,0.0,1.6,MLv,Jandaira/RN,jroberto,M,,,,,
usp2021dkgf,2021-02-18 07:06:13.864000+00:00,-59557,2812,0.0,3.1,mR,Guyana,jroberto,M,,,,,
usp2021djzy,2021-02-18 03:55:50.264000+00:00,-59337,2438,0.0,4.0,mb,Guyana,jroberto,M,,,,,
usp2021djzr,2021-02-18 03:47:41+00:00,-59555,2818,0.0,1.9,MLv,Guyana,jroberto,M,,,,,
usp2021dizg,2021-02-17 14:27:32.638000+00:00,-35958,-8281,0.6,1.9,mR,Caruaru/PE,jroberto,M,,,,,
usp2021dbnp,2021-02-13 12:36:15.776000+00:00,-51115,-29382,0.0,2.5,mR,Nova Petropolis/RS,jroberto,M,,,,,
usp2021dbkg,2021-02-13 10:54:53.026000+00:00,-52305,-10078,0.0,3.1,mR,Agua Limpa/PA,jroberto,M,,,,,
usp2021cypb,2021-02-11 21:56:22.777000+00:00,-47533,-11658,0.0,2.5,mR,Natividade/TO,jroberto,M,,,,,
usp2021cxnu,2021-02-11 08:09:26.875000+00:00,-56714,-16137,0.0,2.3,mR,Pocone/MT,jroberto,M,,,,,
usp2021cuaw,2021-02-09 10:14:18+00:00,-59600,2800,0.0,2.2,MLv,Guyana,marcelo,M,,,,,
usp2021ctyt,2021-02-09 09:09:30.962000+00:00,-38341,-4276,0.0,1.5,mR,Pacajus/CE,jroberto,M,,,,,
usp2021crjk,2021-02-07 23:08:05.349000+00:00,-59567,2842,0.0,3.8,mR,Guyana,marcelo,M,,,,,
usp2021crio,2021-02-07 22:40:46.719000+00:00,-59557,2814,0.0,4.3,mR,Guyana,marcelo,M,,,,,
usp2021cquq,2021-02-07 15:40:00.862000+00:00,-38242,-4134,0.0,1.8,mR,Cascavel/CE,jroberto,M,,,,,
usp2021cqam,2021-02-07 05:29:22.903000+00:00,-49825,-11112,0.0,3.0,mR,Lagoa da Confusao/TO,jroberto,M,,,,,
usp2021cncf,2021-02-05 14:57:25.077000+00:00,-55518,-8473,0.0,2.5,mR,Novo Progresso/PA,jroberto,M,,,,,
usp2021cmih,2021-02-05 04:53:03.100000+00:00,-59424,2694,0.0,3.6,mR,Guyana,jroberto,M,,,,,
usp2021cilu,2021-02-03 02:07:02.063000+00:00,-40536,-11178,0.0,2.7,mR,Jacobina/BA,jroberto,M,,,,,
usp2021cgux,2021-02-02 04:26:31.086000+00:00,-59487,2508,0.0,3.8,mR,Guyana,jroberto,M,,,,,
usp2021cfmx,2021-02-01 11:16:18+00:00,-59582,2725,0.0,2.7,MLv,Guyana,jroberto,M,,,,,
usp2021cfld,2021-02-01 10:23:02.009000+00:00,-59544,2750,0.0,4.0,mR,Guyana,marcelo,M,,,,,
usp2021ceiu,2021-01-31 20:03:44.715000+00:00,-59534,2704,3.0,3.8,mR,Guyana,jroberto,M,,,,,
usp2021ceii,2021-01-31 19:48:46.805000+00:00,-59491,2494,3.0,3.8,mR,Guyana,jroberto,M,,,,,
usp2021cehx,2021-01-31 19:36:48.689000+00:00,-59602,2749,0.0,3.8,mR,Guyana,jroberto,M,,,,,
usp2021cehv,2021-01-31 19:34:45+00:00,-59474,2736,0.0,3.2,MLv,Guyana,marcelo,M,,,,,
usp2021cehu,2021-01-31 19:32:29.066000+00:00,-59542,2715,3.0,3.6,mR,Guyana,jroberto,M,,,,,
usp2021cehn,2021-01-31 19:24:30+00:00,-59586,2726,0.0,3.3,MLv,Guyana,jroberto,M,,,,,
usp2021cehl,2021-01-31 19:22:53+00:00,-59586,2726,0.0,2.8,MLv,Guyana,jroberto,M,,,,,
usp2021cehj,2021-01-31 19:20:41+00:00,-59586,2726,0.0,3.4,MLv,Guyana,jroberto,M,,,,,
usp2021cegw,2021-01-31 19:05:12.769000+00:00,-59538,2704,3.0,5.7,mB,Guyana,jroberto,M,,,,,
usp2021ceaf,2021-01-31 15:42:50.631000+00:00,-40014,-9884,0.0,2.4,mR,Jaguarari/BA,jroberto,M,,,,,
usp2021caiz,2021-01-29 15:36:56.459000+00:00,-37715,-5044,0.0,1.5,mR,Barauna/RN,marcelo,M,,,,,
usp2021bysn,2021-01-28 18:08:47.834000+00:00,-48811,-20879,0.0,2.8,mR,Cajobi/SP,jroberto,M,,,,,
usp2021byeh,2021-01-28 10:57:50.119000+00:00,-45587,-19456,0.0,2.0,mR,Dores do Indaia/MG,jroberto,M,,,,,
usp2021bycz,2021-01-28 10:17:51.224000+00:00,-39833,-9826,0.0,2.1,mR,Uaua/BA,jroberto,M,,,,,
usp2021bwim,2021-01-27 10:48:15.802000+00:00,-39262,-4093,0.0,1.7,mR,Paramoti/CE,jroberto,M,,,,,
usp2021bwdv,2021-01-27 08:27:50.390000+00:00,-39242,-4060,0.0,1.9,mR,Paramoti/CE,jroberto,M,,,,,
usp2021bvuu,2021-01-27 03:53:07.856000+00:00,-38485,-4284,0.0,1.5,mR,Chorozinho/CE,jroberto,M,,,,,
usp2021bvqs,2021-01-27 01:50:02.839000+00:00,-38522,-4350,0.0,1.5,mR,Chorozinho/CE,jroberto,M,,,,,
usp2021btzs,2021-01-26 04:06:03.401000+00:00,-40038,-3843,0.0,1.9,mR,Forquilha/CE,jroberto,M,,,,,
usp2021bsjh,2021-01-25 06:40:10+00:00,-40560,-11176,0.0,1.1,MLv,Jacobina/BA,jroberto,M,,,,,
usp2021bsif,2021-01-25 06:07:51.776000+00:00,-40605,-11174,0.0,2.6,mR,Jacobina/BA,jroberto,M,,,,,
usp2021bqjg,2021-01-24 04:23:30.006000+00:00,-36934,-10106,0.0,1.8,mR,Canhoba/SE,jroberto,M,,,,,
usp2021bnrg,2021-01-22 17:01:12.932000+00:00,-37506,-5631,0.0,2.3,mR,Caraubas/RN,jroberto,M,,,,,
usp2021bmrw,2021-01-22 04:11:55+00:00,-45718,-19390,0.0,3.0,mR,Dores do Indaia/MG,jroberto,M,,,,,
usp2021bkjc,2021-01-20 21:29:31.432000+00:00,-36134,-5521,0.0,2.4,mR,Pedra Preta/RN,jroberto,M,,,,,
usp2021beoc,2021-01-17 17:12:05.041000+00:00,-48674,-13204,0.0,3.2,mR,Montividiu do Norte/GO,jroberto,M,,,,,
usp2021bbhu,2021-01-15 22:36:36.398000+00:00,-39435,-5114,0.0,1.9,mR,Quixeramobim/CE,jroberto,M,,,,,
usp2021atws,2021-01-11 21:03:20.596000+00:00,-47604,-12501,0.0,2.8,mR,Parana/TO,jroberto,M,,,,,
usp2021apva,2021-01-09 15:39:11.687000+00:00,-58422,-25434,0.0,2.2,mR,Northeastern Argentina,jroberto,M,,,,,
usp2021amob,2021-01-07 20:43:50.530000+00:00,-55600,-14508,0.0,2.6,mR,Nobres/MT,jroberto,M,,,,,
usp2021amdq,2021-01-07 15:27:44.690000+00:00,-40104,-3715,0.0,2.1,mR,Sobral/CE,jroberto,M,,,,,
usp2021ambc,2021-01-07 14:10:48.698000+00:00,-42071,-21107,0.0,2.2,mR,Antonio Prado de Minas,jroberto,M,,,,,
usp2021alen,2021-01-07 02:46:29.358000+00:00,-40318,-3540,0.0,2.2,mR,Massape/CE,jroberto,M,,,,,
usp2020zrtp,2020-12-31 11:36:07.263000+00:00,-61627,-17489,0.0,3.5,mR,Central Bolivia,jroberto,M,,,,,
usp2020zmuh,2020-12-28 18:16:52.039000+00:00,-57103,-7249,0.0,3.3,mR,Jacareacanga/PA,jroberto,M,,,,,
usp2020zick,2020-12-26 04:42:09.649000+00:00,-56606,-26845,0.0,3.3,mR,Paraguay,jroberto,M,,,,,
usp2020zffh,2020-12-24 14:44:20.571000+00:00,-49327,-27504,0.0,2.4,mR,Leoberto Leal/SC,jroberto,M,,,,,
usp2020zeuh,2020-12-24 09:10:51.890000+00:00,-35971,-8257,0.0,1.7,mR,Caruaru/PE,jroberto,M,,,,,
usp2020zafl,2020-12-21 21:08:42+00:00,-38307,-15995,0.0,3.1,mR,Belmonte/BA,marcelo,M,,,,,
usp2020yztv,2020-12-21 15:17:06.084000+00:00,-35978,-8278,0.0,1.9,mR,Caruaru/PE,jroberto,M,,,,,
usp2020yzsm,2020-12-21 14:36:01.834000+00:00,-57718,-13304,0.0,2.7,mR,Campo Novo do Parecis/MT,jroberto,M,,,,,
usp2020ywvz,2020-12-20 00:57:30.500000+00:00,-48649,-20917,0.0,2.1,mR,Monte Azul Paulista/SP,jroberto,M,,,,,
usp2020yuvz,2020-12-18 22:40:56.636000+00:00,-57208,-13872,0.0,2.0,mR,Nova Marilandia/MT,jroberto,M,,,,,
usp2020ykqn,2020-12-13 08:34:10.083000+00:00,-48274,-12068,0.0,2.5,mR,Sao Valerio da Natividade/TO,jroberto,M,,,,,
usp2020ycwd,2020-12-09 02:18:59.445000+00:00,-40573,-11154,0.0,2.8,mR,Jacobina/BA,jroberto,M,,,,,
usp2020ycvt,2020-12-09 02:07:42.800000+00:00,-40521,-11183,0.0,3.0,mR,Jacobina/BA,jroberto,M,,,,,
usp2020ybps,2020-12-08 09:56:21.339000+00:00,-44619,-10375,0.0,2.7,mR,Parnagua/PI,jroberto,M,,,,,
usp2020xzpg,2020-12-07 07:25:50.354000+00:00,-57886,-14437,0.0,2.1,mR,Tangara da Serra/MT,jroberto,M,,,,,
usp2020xuce,2020-12-04 07:08:23.826000+00:00,-44639,-2932,0.0,3.7,mR,Cajapio/MA,jroberto,M,,,,,
usp2020xrow,2020-12-02 22:08:30.497000+00:00,-47739,-21337,0.0,2.3,mR,Cravinhos/SP,jroberto,M,,,,,
usp2020xpbu,2020-12-01 13:15:34.829000+00:00,-42302,-21212,0.0,2.4,mR,Barao de Monte Alto/MG,jroberto,M,,,,,
usp2020xlpj,2020-11-29 15:35:16.428000+00:00,-40108,-10001,0.0,2.5,mR,Jaguarari/BA,jroberto,M,,,,,
usp2020xkvm,2020-11-29 05:31:41.063000+00:00,-48388,-21358,0.0,2.2,mR,Santa Ernestina/SP,jroberto,M,,,,,
usp2020xeta,2020-11-25 21:28:12.087000+00:00,-55122,-14598,0.0,2.5,mR,Planalto da Serra/MT,jroberto,M,,,,,
usp2020wzvp,2020-11-23 05:06:04.538000+00:00,-40523,-16488,0.0,2.2,mR,Rubim/MG,jroberto,M,,,,,
usp2020wvka,2020-11-20 18:41:59.526000+00:00,-55648,-10266,0.0,2.8,mR,Nova Guarita/MT,jroberto,M,,,,,
